 sin(alpha):  0.29999999999999999        tg(beta):   1.0000000000000000     
   295.00000000000000       0.41952469352938099       0.51376833131637500        1.2246438391841499     
   296.00000000000000       0.42000838368270071       0.52158855480993316        1.2418527226446321     
   297.00000000000000       0.42044890872893981       0.52940542171739591        1.2591432888191880     
   298.00000000000000       0.42084763612680837       0.53722050445020142        1.2765201900488470     
   299.00000000000000       0.42120583574032311       0.54503529714736509        1.2939880004022164     
   300.00000000000000       0.42152468949860961       0.55285122133458175        1.3115512213345817     
   301.00000000000000       0.42180553356355144       0.56066963107121615        1.3292135509330456     
   302.00000000000000       0.42205054308047868       0.56849181764055856        1.3469756809012225     
   303.00000000000000       0.42226199838648670       0.57631901383179041        1.3648375085467646     
   304.00000000000000       0.42244205411326352       0.58415239785615958        1.3827988765993902     
   305.00000000000000       0.42259274715286760       0.59199309693474433        1.4008595767986485     
   306.00000000000000       0.42271600400930909       0.59984219059075239        1.4190193531862176     
   307.00000000000000       0.42281364759428797       0.60770071367548129        1.4372779051318660     
   308.00000000000000       0.42288740351879328       0.61556965915373008        1.4556348901188634     
   309.00000000000000       0.42293890592649908       0.62344998067156265        1.4740899263117440     
   310.00000000000000       0.42296970290986252       0.63134259492679101        1.4926425949267910     
   311.00000000000000       0.42298134562724254       0.63924838386033755        1.5112921420030729     
   312.00000000000000       0.42297563698496177       0.64716819668469383        1.5300365791699320     
   313.00000000000000       0.42295436977688478       0.65510285176399263        1.5488735867880261     
   314.00000000000000       0.42291924557229055       0.66305313835870283        1.5678008161143513     
   315.00000000000000       0.42287187951982447       0.67101981824663792        1.5868158909232464     
   316.00000000000000       0.42281380489012371       0.67900362723079122        1.6059164090142310     
   317.00000000000000       0.42274647737342480       0.68700527654347687        1.6250999436161457     
   318.00000000000000       0.42267127914716618       0.69502545415533001        1.6443640446961509     
   319.00000000000000       0.42258952272744721       0.70306482599690157        1.6637062401813245     
   320.00000000000000       0.42250245461717167       0.71112403709985017        1.6831240370998501     
   321.00000000000000       0.42241100134311815       0.71920371266408301        1.7026159602313118     
   322.00000000000000       0.42231502432727508       0.72730445905661345        1.7221846658549977     
   323.00000000000000       0.42221413553225529       0.73542686474738039        1.7418338299362719     
   324.00000000000000       0.42210796078441581       0.74357150118680337        1.7615671114209792     
   325.00000000000000       0.42199613954909676       0.75173892362943373        1.7813881530590954     
   326.00000000000000       0.42187832470949049       0.75992967190767391        1.8013005821784489     
   327.00000000000000       0.42175418234921425       0.76814427115920092        1.8213080114121412     
   328.00000000000000       0.42162339153858136       0.77638323251142083        1.8414140393830036     
   329.00000000000000       0.42148564412451950       0.78464705372600640        1.8616222513481340     
   330.00000000000000       0.42134064452403036       0.79293621980630624        1.8819362198063061     
   331.00000000000000       0.42118796558973548       0.80125120357020496        1.9023601551585543     
   332.00000000000000       0.42102662934963841       0.80959246619078351        1.9229008565120083     
   333.00000000000000       0.42085556029543569       0.81796045770696779        1.9435657619273679     
   334.00000000000000       0.42067373111627876       0.82635561750615183        1.9643622988138003     
   335.00000000000000       0.42048016136333283       0.83477837478065631        1.9852978843854001     
   336.00000000000000       0.42027391621768018       0.84322914895972056        2.0063799260931803     
   337.00000000000000       0.42005410535026311       0.85170835011860246        2.0276158220341722     
   338.00000000000000       0.41981988186354352       0.86021637936624862        2.0490129613390957     
   339.00000000000000       0.41957044130544013       0.86875362921288091        2.0705787245399470     
   340.00000000000000       0.41930502074691606       0.87732048391874795        2.0923204839187477     
   341.00000000000000       0.41902058662012809       0.88591731982520427        2.1142572659045777     
   342.00000000000000       0.41870510520619997       0.89454450566919175        2.1364547375859075     
   343.00000000000000       0.41834483277213819       0.90320240288212361        2.1589902208116314     
   344.00000000000000       0.41792667774482845       0.91189136587409836        2.1819410304093285     
   345.00000000000000       0.41743820769915152       0.92061174230431175        2.2053844744556739     
   346.00000000000000       0.41686766292003596       0.92936387333847148        2.2293978545338575     
   347.00000000000000       0.41620397520904828       0.93814809389396203        2.2540584659787428     
   348.00000000000000       0.41543679065296218       0.94696473287346272        2.2794435981104906     
   349.00000000000000       0.41455649511193848       0.95581411338767741        2.3056305344572845     
   350.00000000000000       0.41355424122371848       0.96469655296776957        2.3326965529677697     
   351.00000000000000       0.41242709430199892       0.97361236376809590        2.3606896278622522     
   352.00000000000000       0.41119279562823630       0.98256185275975017        2.3895405347716614     
   353.00000000000000       0.40987330928605947       0.99154532191543276        2.4191507459770007     
   354.00000000000000       0.40848950450852356        1.0005630683861058        2.4494217289375375     
   355.00000000000000       0.40706113140143024        1.0096153846698697        2.4802549464596764     
   356.00000000000000       0.40560681874500676        1.0187025587734824        2.5115518568584791     
   357.00000000000000       0.40414409053974248        1.0278248743668941        2.5432139141122008     
   358.00000000000000       0.40268939817667510        1.0369826109311691        2.5751425680102100     
   359.00000000000000       0.40125816538098336        1.0461760439001295        2.6072392642946336     
   360.00000000000000       0.39986484337861872        1.0554054447960435        2.6394054447960436     
   361.00000000000000       0.39851931466252799        1.0646710813596572        2.6715670789036570     
   362.00000000000000       0.39721642523933942        1.0739732176748544        2.7037482577104934     
   363.00000000000000       0.39594775749938232        1.0833121142882070        2.7359976001124262     
   364.00000000000000       0.39470537047023846        1.0926880283236744        2.7683637215827170     
   365.00000000000000       0.39348176972251642        1.1021012135926795        2.8008952342820912     
   366.00000000000000       0.39226988171034188        1.1115519206997913        2.8336407471644187     
   367.00000000000000       0.39106303196383041        1.1210403971442233        2.8666488660782155     
   368.00000000000000       0.38985492661934451        1.1305668874173407        2.8999681938641486     
   369.00000000000000       0.38863963683118474        1.1401316330963789        2.9336473304487551     
   370.00000000000000       0.38741158565746731        1.1497348729345276        2.9677348729345274     
   371.00000000000000       0.38616744417530224        1.1593768429475735        3.0022645886774177     
   372.00000000000000       0.38491161851101868        1.1690577764972403        3.0372109343427738     
   373.00000000000000       0.38365013438303236        1.1787779043713902        3.0725335370129452     
   374.00000000000000       0.38238868342960380        1.1885374548612155        3.1081920212736120     
   375.00000000000000       0.38113263515611795        1.1983366538355735        3.1441460092881206     
   376.00000000000000       0.37988704999787098        1.2081757248125717        3.1803551208690655     
   377.00000000000000       0.37865669324658113        1.2180548890285376        3.2167789735472621     
   378.00000000000000       0.37744604961810896        1.2279743655044868        3.2533771826382138     
   379.00000000000000       0.37625933826671620        1.2379343711101922        3.2901093613061816     
   380.00000000000000       0.37510052807737498        1.2479351206259648        3.3269351206259650     
   381.00000000000000       0.37397248851671550        1.2579768268022353        3.3638218463388583     
   382.00000000000000       0.37287450646558484        1.2680597004170429        3.4007680289992708     
   383.00000000000000       0.37180505293897570        1.2781839503315073        3.4377799339410684     
   384.00000000000000       0.37076266828349641        1.2883497835433724        3.4748638246347419     
   385.00000000000000       0.36974595832028934        1.2985574052387088        3.5120259627391093     
   386.00000000000000       0.36875359075998804        1.3088070188418355        3.5492726081512340     
   387.00000000000000       0.36778429186768241        1.3190988260635554        3.5866100190546666     
   388.00000000000000       0.36683684335785005        1.3294330269477499        3.6240444519660349     
   389.00000000000000       0.36591007950100640        1.3398098199164168        3.6615821617800823     
   390.00000000000000       0.36500288442543743        1.3502294018132055        3.6992294018132057     
   391.00000000000000       0.36411402198877063        1.3606919679455112        3.7369941440691763     
   392.00000000000000       0.36324164723301505        1.3711977121251864        3.7748912399507426     
   393.00000000000000       0.36238383498675319        1.3817468267079198        3.8129372596281206     
   394.00000000000000       0.36153874729727531        1.3923395026313423        3.8511487718534658     
   395.00000000000000       0.36070462932919040        1.4029759294518993        3.8895423439977517     
   396.00000000000000       0.35987980560097438        1.4136562953805480        3.9281345420864611     
   397.00000000000000       0.35906267652821500        1.4243807873173133        3.9669419308341451     
   398.00000000000000       0.35825171524516120        1.4351495908847574        4.0059810736778925     
   399.00000000000000       0.35744546467872229        1.4459628904603905        4.0452685328097395     
   400.00000000000000       0.35664253485135372        1.4568208692080791        4.0848208692080785     
   401.00000000000000       0.35584208848283461        1.4677237091084712        4.1246489850771892     
   402.00000000000000       0.35504525667735831        1.4786715909884895        4.1647411511040371     
   403.00000000000000       0.35425359372408977        1.4896646945499183        4.2050799792595557     
   404.00000000000000       0.35346858005471671        1.5007031983971211        4.2456480804172561     
   405.00000000000000       0.35269162513813207        1.5117872800639183        4.2864280643801083     
   406.00000000000000       0.35192407038530921        1.5229171160396588        4.3274025399066076     
   407.00000000000000       0.35116719205095409        1.5340928817945070        4.3685541147360691     
   408.00000000000000       0.35042220412016001        1.5453147518039849        4.4098653956131599     
   409.00000000000000       0.34969026116979235        1.5565828995727813        4.4513189883117201     
   410.00000000000000       0.34897246119574488        1.5678974976578706        4.4928974976578706     
   411.00000000000000       0.34826962489099905        1.5792587176909472        4.5345864376924094     
   412.00000000000000       0.34758164768316507        1.5906667304002149        4.5763829621124668     
   413.00000000000000       0.34690820626565072        1.6021217056315442        4.6182871338727942     
   414.00000000000000       0.34624898684661914        1.6136238123690236        4.6602990150663581     
   415.00000000000000       0.34560368479716447        1.6251732187549239        4.7024186669443111     
   416.00000000000000       0.34497200431509206        1.6367700921090940        4.7446461499353836     
   417.00000000000000       0.34435365810349916        1.6484145989478138        4.7869815236647355     
   418.00000000000000       0.34374836706339618        1.6601069050021116        4.8294248469722749     
   419.00000000000000       0.34315585999965764        1.6718471752355764        4.8719761779304722     
   420.00000000000000       0.34257587333962924        1.6836355738616722        4.9146355738616716     
   421.00000000000000       0.34200794272078966        1.6954722643605729        4.9574061083860030     
   422.00000000000000       0.34145079527128575        1.7073574094955373        5.0003029225309792     
   423.00000000000000       0.34090300247803862        1.7192911713288412        5.0433441736542051     
   424.00000000000000       0.34036319031396595        1.7312737112372651        5.0865480184277923     
   425.00000000000000       0.33983003705724873        1.7433051899271694        5.1299326128534286     
   426.00000000000000       0.33930227128964358        1.7553857674491748        5.1735161122770652     
   427.00000000000000       0.33877867005858031        1.7675156032124280        5.2173166714031787     
   428.00000000000000       0.33825805718901075        1.7796948559985055        5.2613524443086757     
   429.00000000000000       0.33773930173207001        1.7919236839749453        5.3056415844564215     
   430.00000000000000       0.33722131653861354        1.8042022447084183        5.3502022447084183     
   431.00000000000000       0.33670343004807746        1.8165306951775555        5.3950465990743703     
   432.00000000000000       0.33618647506290827        1.8289091917854468        5.4401629079314260     
   433.00000000000000       0.33567161812169050        1.8413378903718083        5.4855334528291007     
   434.00000000000000       0.33515998034692285        1.8538169462248391        5.5311405147653963     
   435.00000000000000       0.33465263888399299        1.8663465140927709        5.5769663741983457     
   436.00000000000000       0.33415062836733855        1.8789267481951299        5.6229933110572752     
   437.00000000000000       0.33365494240629884        1.8915578022337023        5.6692036047537746     
   438.00000000000000       0.33316653508388266        1.9042398294032292        5.7155795341923854     
   439.00000000000000       0.33268632246234542        1.9169729824018285        5.7621033777810267     
   440.00000000000000       0.33221518409011236        1.9297574134411601        5.8087574134411604     
   441.00000000000000       0.33175380042633379        1.9425932742563319        5.8555268146436390     
   442.00000000000000       0.33130217429412456        1.9554807161155632        5.9024083384962029     
   443.00000000000000       0.33086014522274509        1.9684198898296137        5.9494016376750780     
   444.00000000000000       0.33042755653883316        1.9814109457609663        5.9965063644082086     
   445.00000000000000       0.33000425525401034        1.9944540338328050        6.0437221704842470     
   446.00000000000000       0.32959009195649841        2.0075493035377572        6.0910487072612831     
   447.00000000000000       0.32918492070657973        2.0206969039464333        6.1384856256753917     
   448.00000000000000       0.32878859893574247        2.0338969837157586        6.1860325762489641     
   449.00000000000000       0.32840098734935891        2.0471496910971010        6.2336892090988325     
   450.00000000000000       0.32802194983275251        2.0604551739442125        6.2814551739442130     
   451.00000000000000       0.32765117765460977        2.0738135797209689        6.3293335142749250     
   452.00000000000000       0.32728767438566142        2.0872250555089429        6.3773408498404027     
   453.00000000000000       0.32693030352872077        2.1006897480147835        6.4254971941756338     
   454.00000000000000       0.32657796592916721        2.1142078035774277        6.4738225604478981     
   455.00000000000000       0.32622959849311617        2.1277793681751485        6.5223369614638056     
   456.00000000000000       0.32588417301401085        2.1414045874324295        6.5710604096761802     
   457.00000000000000       0.32554069509900624        2.1550836066266861        6.6200129171907784     
   458.00000000000000       0.32519820318712078        2.1688165706948315        6.6692144957728523     
   459.00000000000000       0.32485576765169150        2.1826036242396909        6.7186851568535673     
   460.00000000000000       0.32451248998017296        2.1964449115362643        6.7684449115362639     
   461.00000000000000       0.32416785729263820        2.2103405765378592        6.8185062979347268     
   462.00000000000000       0.32382278360439987        2.2242907628820650        6.8688519631755858     
   463.00000000000000       0.32347850236846026        2.2382956138966139        6.9194570814077441     
   464.00000000000000       0.32313620620139871        2.2523552726050937        6.9702968264759688     
   465.00000000000000       0.32279704798421449        2.2664698817325384        7.0213463719264677     
   466.00000000000000       0.32246214201792567        2.2806395837108977        7.0725808910123682     
   467.00000000000000       0.32213256522566169        2.2948645206843747        7.1239755566990457     
   468.00000000000000       0.32180935839364477        2.3091448345146635        7.1755055416693727     
   469.00000000000000       0.32149352744409088        2.3234806667860437        7.2271460183288045     
   470.00000000000000       0.32118604473367746        2.3378721588103950        7.2788721588103948     
   471.00000000000000       0.32088747845109317        2.3523194516320820        7.3306676314906500     
   472.00000000000000       0.32059690174939454        2.3668226860327275        7.3825500905271841     
   473.00000000000000       0.32031304978250652        2.3813820025359118        7.4345456863305355     
   474.00000000000000       0.32003469619290598        2.3959975414117323        7.4866805690577589     
   475.00000000000000       0.31976065177737156        2.4106694426812929        7.5389808886169165     
   476.00000000000000       0.31948976328065126        2.4253978461210881        7.5914727946714580     
   477.00000000000000       0.31922091230706312        2.4401828912672903        7.6441824366445132     
   478.00000000000000       0.31895301434073409        2.4550247174199518        7.6971359637230936     
   479.00000000000000       0.31868501786580433        2.4699234636471159        7.7503595248621968     
   480.00000000000000       0.31841590357848909        2.4848792687888355        7.8038792687888350     
   481.00000000000000       0.31814502837471281        2.4998922714611207        7.8577128306299819     
   482.00000000000000       0.31787313757003421        2.5149626100597886        7.9118437917884421     
   483.00000000000000       0.31760129366667400        2.5300904227642440        7.9662472200746173     
   484.00000000000000       0.31733052701110731        2.5452758475411734        8.0208981830861887     
   485.00000000000000       0.31706183656257497        2.5605190221481742        8.0757717482117499     
   486.00000000000000       0.31679619070724480        2.5758200841372920        8.1308429826343414     
   487.00000000000000       0.31653452811210114        2.5911791708585024        8.1860869533349376     
   488.00000000000000       0.31627775861306318        2.6065964194631115        8.2414787270958350     
   489.00000000000000       0.31602676413224728        2.6220719669070873        8.2969933705040013     
   490.00000000000000       0.31578239961969601        2.6376059499543287        8.3526059499543290     
   491.00000000000000       0.31554521041748096        2.6531985051798705        8.4082990886458582     
   492.00000000000000       0.31531459903105741        2.6688497689730042        8.4640856375639348     
   493.00000000000000       0.31508970509119671        2.6845598775403676        8.5199860045042506     
   494.00000000000000       0.31486969234046230        2.7003289669089470        8.5760205970828576     
   495.00000000000000       0.31465374784728728        2.7161571729290239        8.6322098227390960     
   496.00000000000000       0.31444108128376974        2.7320446312770810        8.6885740887385090     
   497.00000000000000       0.31423092426269861        2.7479914774586272        8.7451338021756655     
   498.00000000000000       0.31402252972961703        2.7639978468109785        8.8019093699769400     
   499.00000000000000       0.31381517140599036        2.7800638745059838        8.8589211989032464     
   500.00000000000000       0.31360814327979242        2.7961896955526995        8.9161896955526991     
   501.00000000000000       0.31340088886948775        2.8123754448000038        8.9737315517671856     
   502.00000000000000       0.31319338265798158        2.8286212569391678        9.0315486008467936     
   503.00000000000000       0.31298572788273071        2.8449272665063732        9.0896389613404622     
   504.00000000000000       0.31277802500954272        2.8612936078851865        9.1480007516445241     
   505.00000000000000       0.31257037179025321        2.8777204153089708        9.2066320900051029     
   506.00000000000000       0.31236286331982266        2.8942078228632777        9.2655310945205134     
   507.00000000000000       0.31215559209281984        2.9107559644881613        9.3246958831435727     
   508.00000000000000       0.31194864805927136        2.9273649739804801        9.3841245736839038     
   509.00000000000000       0.31174211867985002        2.9440349849961285        9.4438152838101601     
   510.00000000000000       0.31153608898038293        2.9607661310522402        9.5037661310522399     
   511.00000000000000       0.31133069689951715        2.9775585455293521        9.5639735341946306     
   512.00000000000000       0.31112629615571763        2.9944123616735174        9.6244271174520861     
   513.00000000000000       0.31092328514682632        3.0113277125983888        9.6851148062981487     
   514.00000000000000       0.31072205114863671        3.0283047312872524        9.7460245260759919     
   515.00000000000000       0.31052297058850770        3.0453435505950348        9.8071442020004351     
   516.00000000000000       0.31032640932186945        3.0624443032502708        9.8684617591598993     
   517.00000000000000       0.31013272291091437        3.0796071218570229        9.9299651225183361     
   518.00000000000000       0.30994225690482119        3.0968321388967861        9.9916422169171302     
   519.00000000000000       0.30975534712090563        3.1141194867303379        10.053480967076947     
   520.00000000000000       0.30957231992614237        3.1314692975995615        10.115469297599560     
   521.00000000000000       0.30939344664480306        3.1488817036292476        10.177596642000950     
   522.00000000000000       0.30921880865493445        3.1663568368288417        10.239858469806938     
   523.00000000000000       0.30904843945113830        3.1838948290941813        10.302251759461051     
   524.00000000000000       0.30888237118889322        3.2014958122091808        10.364773489294880     
   525.00000000000000       0.30872063473312772        3.2191599178475063        10.427420637529771     
   526.00000000000000       0.30856325970547427        3.2368872775742021        10.490190182278450     
   527.00000000000000       0.30841027453023712        3.2546780228473073        10.553079101546640     
   528.00000000000000       0.30826170647910112        3.2725322850194236        10.616084373234623     
   529.00000000000000       0.30811758171461323        3.2904501953392686        10.679202975138796     
   530.00000000000000       0.30797792533246426        3.3084318849531993        10.742431884953199     
   531.00000000000000       0.30784262857435551        3.3264774849067043        10.805772742754616     
   532.00000000000000       0.30771105703699098        3.3445871261458766        10.869245838454914     
   533.00000000000000       0.30758246057766297        3.3627609395188527        10.932876124351612     
   534.00000000000000       0.30745610731730627        3.3809990557772274        10.996688552645692     
   535.00000000000000       0.30733128316844321        3.3993016055774579        11.060708075442996     
   536.00000000000000       0.30720729140742042        3.4176687194822248        11.124959644755597     
   537.00000000000000       0.30708345228795331        3.4361005279617718        11.189468212503119     
   538.00000000000000       0.30695910269315763        3.4545971613952422        11.254258730514096     
   539.00000000000000       0.30683359582339759        3.4731587500719647        11.319356150527240     
   540.00000000000000       0.30670630091742207        3.4917854241927389        11.384785424192739     
   541.00000000000000       0.30657666080835683        3.5104773138710841        11.450569344107729     
   542.00000000000000       0.30644436226099314        3.5292345491344763        11.516722066920229     
   543.00000000000000       0.30630915741157611        3.5480572599255620        11.583255590227656     
   544.00000000000000       0.30617080515875672        3.5669455761033455        11.650181911543790     
   545.00000000000000       0.30602907108221317        3.5858996274443604        11.717513028299937     
   546.00000000000000       0.30588372736553737        3.6049195436438315        11.785260937846093     
   547.00000000000000       0.30573455272303490        3.6240054543167952        11.853437637452068     
   548.00000000000000       0.30558133233010848        3.6431574889992202        11.922055124308605     
   549.00000000000000       0.30542385775690500        3.6623757771490979        11.991125395528467     
   550.00000000000000       0.30526192690492465        3.6816604481475257        12.060660448147525     
   551.00000000000000       0.30509592308387079        3.7010116312997621        12.130649252505268     
   552.00000000000000       0.30492852306773321        3.7204294558362609        12.200988672384213     
   553.00000000000000       0.30476290895045399        3.7399140509137121        12.271552544872574     
   554.00000000000000       0.30460218322795402        3.7594655456160342        12.342214706985789     
   555.00000000000000       0.30444937099246022        3.7790840689553695        12.412848995667524     
   556.00000000000000       0.30430742268096356        3.7987697498730606        12.483329247790639     
   557.00000000000000       0.30417921732914560        3.8185227172406067        12.553529300158162     
   558.00000000000000       0.30406756628599590        3.8383430998606083        12.623322989504214     
   559.00000000000000       0.30397521734841476        3.8582310264676938        12.692584152494939     
   560.00000000000000       0.30390485927931904        3.8781866257294304        12.761186625729430     
   561.00000000000000       0.30385774664730930        3.8982100262472263        12.829062511188557     
   562.00000000000000       0.30382962322583495        3.9183013565572060        12.896376972579640     
   563.00000000000000       0.30381496297742455        3.9384607451310942        12.963353438993549     
   564.00000000000000       0.30380835751727808        3.9586883203770511        13.030215339457586     
   565.00000000000000       0.30380451032519562        3.9789842106405313        13.097186102936337     
   566.00000000000000       0.30379823296627512        3.9993485442051058        13.164489158332520     
   567.00000000000000       0.30378444318384518        4.0197814492932711        13.232347934487770     
   568.00000000000000       0.30375816473588318        4.0402830540672596        13.300985860183458     
   569.00000000000000       0.30371452885113764        4.0608534866298287        13.370626364141479     
   570.00000000000000       0.30364877718371985        4.0814928750250346        13.441492875025034     
   571.00000000000000       0.30355795164526611        4.1022013472389931        13.513733786268173     
   572.00000000000000       0.30344587811774265        4.1229790312006402        13.587197350562949     
   573.00000000000000       0.30331797379208558        4.1438260547824752        13.661656785373790     
   574.00000000000000       0.30317953832974609        4.1647425458012757        13.736885308109386     
   575.00000000000000       0.30303575147086559        4.1857286320188329        13.812656136123451     
   576.00000000000000       0.30289167253021221        4.2067844411426467        13.888742486715401     
   577.00000000000000       0.30275224164231723        4.2279101008266302        13.964917577131073     
   578.00000000000000       0.30262228262160723        4.2491057386717843        14.040954624563387     
   579.00000000000000       0.30250650730989737        4.2703714822268859        14.116626846153032     
   580.00000000000000       0.30240952129200910        4.2917074589891406        14.191707458989141     
   581.00000000000000       0.30233394736686597        4.3131137964048492        14.266058555346806     
   582.00000000000000       0.30227486304075429        4.3345906218700394        14.339897728398366     
   583.00000000000000       0.30222559120220804        4.3561380627311044        14.413531446503391     
   584.00000000000000       0.30217959637834962        4.3777562462854327        14.487266177972456     
   585.00000000000000       0.30213047952701666        4.3994452997820206        14.561408391067740     
   586.00000000000000       0.30207197568130129        4.4212053504220794        14.636264554003638     
   587.00000000000000       0.30199795424784204        4.4430365253596245        14.712141134947348     
   588.00000000000000       0.30190242176738474        4.4649389517020790        14.789344602019476     
   589.00000000000000       0.30177952694880372        4.4869127565108338        14.868181423294594     
   590.00000000000000       0.30162356778665306        4.5089580668018385        14.948958066801838     
   591.00000000000000       0.30143155659890247        4.5310750095461474        15.031853534749139     
   592.00000000000000       0.30121076817084169        4.5532637116704811        15.116536966194868     
   593.00000000000000       0.30097084303036020        4.5755243000577703        15.202550034377309     
   594.00000000000000       0.30072118938495457        4.5978569015476936        15.289434412491486     
   595.00000000000000       0.30047097854972571        4.6202616429372041        15.376731773689702     
   596.00000000000000       0.30022914623452229        4.6427386509810598        15.463983791082065     
   597.00000000000000       0.30000439921867483        4.6652880523923210        15.550732137736979     
   598.00000000000000       0.29980522696505491        4.6879099738428813        15.636518486681691     
   599.00000000000000       0.29963991776016441        4.7106045419639422        15.720884510902749     
   600.00000000000000       0.29951657901150286        4.7333718833465213        15.803371883346522     
   601.00000000000000       0.29944031492298556        4.7562121245419275        15.883673264788008     
   602.00000000000000       0.29940482787746753        4.7791253920622472        15.962085267436372     
   603.00000000000000       0.29940115956182739        4.8021118123808053        16.039055491330362     
   604.00000000000000       0.29942054416788716        4.8251715119326439        16.115031536470447     
   605.00000000000000       0.29945438961069276        4.8483046171149615        16.190461002819244     
   606.00000000000000       0.29949426421653513        4.8715112542875740        16.265791490301993     
   607.00000000000000       0.29953188852726054        4.8947915497733652        16.341470598807003     
   608.00000000000000       0.29955913190183647        4.9181456298587092        16.417945928186068     
   609.00000000000000       0.29956801361759239        4.9415736207939132        16.495665078254920     
   610.00000000000000       0.29955070818364604        4.9650756487936425        16.575075648793643     
   611.00000000000000       0.29950164910064037        4.9886518400373339        16.656508753850023     
   612.00000000000000       0.29942373674189759        5.0123023206696136        16.739829564648723     
   613.00000000000000       0.29932190444001572        5.0360272168007105        16.824786766682934     
   614.00000000000000       0.29920099603755518        5.0598266545068524        16.911129045411840     
   615.00000000000000       0.29906576063347168        5.0837007598306512        16.998605086261016     
   616.00000000000000       0.29892084901306160        5.1076496587815123        17.086963574622825     
   617.00000000000000       0.29877081165858588        5.1316734773360206        17.175953195856810     
   618.00000000000000       0.29862009823668079        5.1557723414383068        17.265322635290062     
   619.00000000000000       0.29847305845972749        5.1799463770004222        17.354820578217595     
   620.00000000000000       0.29833394422125187        5.2041957099027201        17.444195709902722     
   621.00000000000000       0.29820614831266939        5.2285204659942153        17.533241670497375     
   622.00000000000000       0.29808994808282380        5.2529207710929446        17.621931919802371     
   623.00000000000000       0.29798485958735521        5.2773967509863136        17.710284872507852     
   624.00000000000000       0.29789041023085827        5.3019485314314565        17.798318943273692     
   625.00000000000000       0.29780613828787234        5.3265762381555746        17.886052546729829     
   626.00000000000000       0.29773159245044328        5.3512799968562783        17.973504097476610     
   627.00000000000000       0.29766633140080789        5.3760599332019234        18.060692010085130     
